confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,suspectedCount,suspectedCountIncr,provinceName
499,1,476,1,16,0,20200914,7,407,36,台湾
499,0,476,0,16,0,20200915,7,407,0,台湾
506,7,479,3,20,4,20200919,7,414,7,台湾
507,1,479,0,21,1,20200920,7,414,0,台湾
509,2,479,0,23,2,20200921,7,417,3,台湾
509,0,479,0,23,0,20200922,7,417,0,台湾
509,0,480,1,22,-1,20200923,7,417,0,台湾
509,0,480,0,22,0,20200924,7,417,0,台湾
510,1,480,0,23,1,20200925,7,417,0,台湾
510,0,480,0,23,0,20200926,7,417,0,台湾
510,0,480,0,23,0,20200927,7,417,0,台湾
513,3,482,2,24,1,20200928,7,417,0,台湾
513,0,482,0,24,0,20200929,7,417,0,台湾
515,2,484,2,24,0,20201001,7,417,0,台湾
517,2,484,0,26,2,20201002,7,417,0,台湾
517,0,484,0,26,0,20201003,7,417,0,台湾
517,0,484,0,26,0,20201004,7,417,0,台湾
518,1,485,1,26,0,20201005,7,417,0,台湾
521,3,485,0,29,3,20201006,7,429,12,台湾
523,2,486,1,30,1,20201007,7,431,2,台湾
524,1,487,1,30,0,20201008,7,431,0,台湾
527,3,488,1,32,2,20201009,7,431,0,台湾
527,0,488,0,32,0,20201010,7,431,0,台湾
527,0,488,0,32,0,20201011,7,431,0,台湾
529,2,489,1,33,1,20201012,7,431,0,台湾
530,1,489,0,34,1,20201013,7,431,0,台湾
530,0,491,2,32,-2,20201014,7,431,0,台湾
531,1,491,0,33,1,20201015,7,431,0,台湾
535,4,491,0,37,4,20201016,7,431,0,台湾
535,0,491,0,37,0,20201017,7,431,0,台湾
535,0,491,0,37,0,20201018,7,431,0,台湾
540,5,493,2,40,3,20201019,7,431,0,台湾
544,4,495,2,42,2,20201020,7,431,0,台湾
544,0,495,0,42,0,20201021,7,431,0,台湾
548,4,497,2,44,2,20201022,7,431,0,台湾
548,0,497,0,44,0,20201023,7,431,0,台湾
550,2,502,5,41,-3,20201024,7,431,0,台湾
550,0,502,0,41,0,20201025,7,431,0,台湾
550,0,502,0,41,0,20201026,7,431,0,台湾
550,0,502,0,41,0,20201027,7,431,0,台湾
550,0,508,6,35,-6,20201028,7,431,0,台湾
554,4,514,6,33,-2,20201030,7,431,0,台湾
555,1,515,1,33,0,20201031,7,431,0,台湾
558,3,518,3,33,0,20201101,7,431,0,台湾
563,5,519,1,37,4,20201102,7,431,0,台湾
567,4,521,2,39,2,20201103,7,431,0,台湾
568,1,521,0,40,1,20201104,7,431,0,台湾
569,1,523,2,39,-1,20201105,7,431,0,台湾
573,4,523,0,43,4,20201106,7,431,0,台湾
577,4,524,1,46,3,20201108,7,431,0,台湾
578,1,526,2,45,-1,20201109,7,431,0,台湾
580,2,528,2,45,0,20201110,7,431,0,台湾
584,4,528,0,49,4,20201111,7,431,0,台湾
589,5,532,4,50,1,20201112,7,431,0,台湾
600,11,535,3,58,8,20201114,7,431,0,台湾
602,2,536,1,59,1,20201115,7,431,0,台湾
605,3,539,3,59,0,20201117,7,431,0,台湾
607,2,541,2,59,0,20201118,7,431,0,台湾
609,2,545,4,57,-2,20201119,7,431,0,台湾
611,2,546,1,58,1,20201120,7,431,0,台湾
611,0,546,0,58,0,20201121,7,431,0,台湾
617,6,548,2,62,4,20201122,7,431,0,台湾
618,1,549,1,62,0,20201123,7,431,0,台湾
618,0,549,0,62,0,20201124,7,431,0,台湾
1,1,0,0,1,1,20200120,0,0,0,上海市
9,8,0,0,9,8,20200121,0,0,0,上海市
16,7,0,0,16,7,20200122,0,0,0,上海市
20,4,0,0,20,4,20200123,0,0,0,上海市
33,13,0,0,32,12,20200124,1,0,0,上海市
40,7,1,1,38,6,20200125,1,0,0,上海市
53,13,1,0,51,13,20200126,1,0,0,上海市
66,13,3,2,62,11,20200127,1,0,0,上海市
80,14,4,1,75,13,20200128,1,0,0,上海市
101,21,5,1,95,20,20200129,1,0,0,上海市
128,27,5,0,122,27,20200130,1,0,0,上海市
153,25,9,4,143,21,20200131,1,0,0,上海市
177,24,10,1,166,23,20200201,1,0,0,上海市
193,16,10,0,182,16,20200202,1,0,0,上海市
208,15,10,0,197,15,20200203,1,0,0,上海市
233,25,12,2,220,23,20200204,1,0,0,上海市
254,21,15,3,238,18,20200205,1,0,0,上海市
269,15,25,10,243,5,20200206,1,0,0,上海市
281,12,30,5,250,7,20200207,1,0,0,上海市
292,11,41,11,250,0,20200208,1,0,0,上海市
295,3,44,3,250,0,20200209,1,0,0,上海市
302,7,48,4,253,3,20200210,1,0,0,上海市
306,4,53,5,252,-1,20200211,1,0,0,上海市
313,7,57,4,255,3,20200212,1,0,0,上海市
318,5,62,5,255,0,20200213,1,0,0,上海市
326,8,90,28,235,-20,20200214,1,0,0,上海市
328,2,124,34,203,-32,20200215,1,0,0,上海市
331,3,140,16,190,-13,20200216,1,0,0,上海市
333,2,161,21,171,-19,20200217,1,0,0,上海市
333,0,177,16,155,-16,20200218,1,0,0,上海市
333,0,186,9,145,-10,20200219,2,0,0,上海市
334,1,199,13,133,-12,20200220,2,0,0,上海市
334,0,211,12,120,-13,20200221,3,0,0,上海市
335,1,227,16,105,-15,20200222,3,0,0,上海市
335,0,249,22,83,-22,20200223,3,0,0,上海市
335,0,261,12,71,-12,20200224,3,0,0,上海市
336,1,268,7,65,-6,20200225,3,0,0,上海市
337,1,272,4,62,-3,20200226,3,0,0,上海市
337,0,276,4,58,-4,20200227,3,0,0,上海市
337,0,279,3,55,-3,20200228,3,0,0,上海市
337,0,287,8,47,-8,20200229,3,0,0,上海市
337,0,290,3,44,-3,20200301,3,0,0,上海市
338,1,292,2,43,-1,20200302,3,0,0,上海市
338,0,294,2,41,-2,20200303,3,0,0,上海市
338,0,298,4,37,-4,20200304,3,0,0,上海市
339,1,303,5,33,-4,20200305,3,0,0,上海市
342,3,306,3,33,0,20200306,3,0,0,上海市
342,0,313,7,26,-7,20200307,3,0,0,上海市
342,0,314,1,25,-1,20200308,3,0,0,上海市
342,0,315,1,24,-1,20200309,3,0,0,上海市
344,2,319,4,22,-2,20200310,3,0,0,上海市
344,0,320,1,21,-1,20200311,3,0,0,上海市
346,2,321,1,22,1,20200312,3,0,0,上海市
350,4,324,3,23,1,20200313,3,0,0,上海市
353,3,324,0,26,3,20200314,3,0,0,上海市
355,2,324,0,28,2,20200315,3,0,0,上海市
358,3,325,1,30,2,20200316,3,0,0,上海市
361,3,325,0,33,3,20200317,3,0,0,上海市
363,2,326,1,34,1,20200318,3,0,0,上海市
371,8,326,0,42,8,20200319,3,0,0,上海市
380,9,326,0,51,9,20200320,3,0,0,上海市
394,14,327,1,63,12,20200321,4,0,0,上海市
404,10,328,1,72,9,20200322,4,0,0,上海市
413,9,329,1,80,8,20200323,4,0,0,上海市
433,20,330,1,98,18,20200324,5,19,19,上海市
451,18,330,0,116,18,20200325,5,19,0,上海市
468,17,331,1,132,16,20200326,5,19,0,上海市
485,17,334,3,146,14,20200327,5,19,0,上海市
492,7,334,0,153,7,20200328,5,19,0,上海市
498,6,334,0,159,6,20200329,5,19,0,上海市
509,11,338,4,166,7,20200330,5,19,0,上海市
516,7,341,3,169,3,20200331,6,19,0,上海市
522,6,343,2,173,4,20200401,6,19,0,上海市
526,4,343,0,177,4,20200402,6,0,-19,上海市
529,3,348,5,175,-2,20200403,6,0,0,上海市
531,2,356,8,169,-6,20200404,6,19,19,上海市
536,5,383,27,147,-22,20200405,6,19,0,上海市
538,2,389,6,143,-4,20200406,6,19,0,上海市
543,5,406,17,130,-13,20200407,7,0,-19,上海市
552,9,417,11,128,-2,20200408,7,0,0,上海市
555,3,422,5,126,-2,20200409,7,19,19,上海市
555,0,435,13,113,-13,20200410,7,19,0,上海市
607,52,438,3,162,49,20200411,7,19,0,上海市
618,11,446,8,165,3,20200412,7,19,0,上海市
618,0,458,12,153,-12,20200413,7,19,0,上海市
622,4,468,10,147,-6,20200414,7,19,0,上海市
628,6,485,17,136,-11,20200415,7,19,0,上海市
628,0,489,4,132,-4,20200416,7,19,0,上海市
628,0,512,23,109,-23,20200417,7,19,0,上海市
635,7,516,4,112,3,20200418,7,19,0,上海市
638,3,521,5,110,-2,20200419,7,19,0,上海市
638,0,530,9,101,-9,20200420,7,19,0,上海市
639,1,530,0,102,1,20200421,7,300,281,上海市
640,1,532,2,101,-1,20200422,7,300,0,上海市
641,1,533,1,101,0,20200423,7,300,0,上海市
641,0,547,14,87,-14,20200424,7,300,0,上海市
642,1,558,11,77,-10,20200425,7,300,0,上海市
642,0,568,10,67,-10,20200426,7,300,0,上海市
644,2,581,13,56,-11,20200427,7,300,0,上海市
645,1,584,3,54,-2,20200428,7,300,0,上海市
647,2,597,13,43,-11,20200429,7,300,0,上海市
652,5,599,2,46,3,20200430,7,300,0,上海市
652,0,612,13,33,-13,20200501,7,300,0,上海市
653,1,613,1,33,0,20200502,7,300,0,上海市
655,2,615,2,33,0,20200503,7,300,0,上海市
656,1,619,4,30,-3,20200504,7,300,0,上海市
656,0,620,1,29,-1,20200505,7,300,0,上海市
657,1,620,0,30,1,20200506,7,300,0,上海市
657,0,623,3,27,-3,20200507,7,300,0,上海市
657,0,623,0,27,0,20200508,7,300,0,上海市
659,2,626,3,26,-1,20200509,7,300,0,上海市
659,0,627,1,25,-1,20200510,7,300,0,上海市
659,0,627,0,25,0,20200511,7,300,0,上海市
660,1,631,4,22,-3,20200512,7,300,0,上海市
660,0,633,2,20,-2,20200513,7,300,0,上海市
660,0,638,5,15,-5,20200514,7,300,0,上海市
665,5,640,2,18,3,20200515,7,300,0,上海市
665,0,641,1,17,-1,20200516,7,300,0,上海市
666,1,641,0,18,1,20200517,7,300,0,上海市
666,0,641,0,18,0,20200518,7,300,0,上海市
666,0,642,1,17,-1,20200519,7,300,0,上海市
667,1,645,3,15,-2,20200520,7,300,0,上海市
667,0,646,1,14,-1,20200521,7,300,0,上海市
667,0,647,1,13,-1,20200522,7,300,0,上海市
668,1,647,0,14,1,20200523,7,300,0,上海市
668,0,648,1,13,-1,20200524,7,300,0,上海市
669,1,652,4,10,-3,20200525,7,300,0,上海市
670,1,653,1,10,0,20200526,7,300,0,上海市
671,1,655,2,9,-1,20200527,7,300,0,上海市
671,0,655,0,9,0,20200528,7,300,0,上海市
672,1,657,2,8,-1,20200529,7,300,0,上海市
672,0,657,0,8,0,20200530,7,300,0,上海市
672,0,657,0,8,0,20200531,7,300,0,上海市
673,1,660,3,6,-2,20200601,7,300,0,上海市
673,0,661,1,5,-1,20200602,7,300,0,上海市
673,0,661,0,5,0,20200603,7,300,0,上海市
677,4,662,1,8,3,20200604,7,300,0,上海市
677,0,663,1,7,-1,20200605,7,300,0,上海市
677,0,664,1,6,-1,20200606,7,300,0,上海市
678,1,664,0,7,1,20200607,7,300,0,上海市
678,0,665,1,6,-1,20200608,7,300,0,上海市
678,0,665,0,6,0,20200609,7,300,0,上海市
684,6,665,0,12,6,20200610,7,300,0,上海市
689,5,666,1,16,4,20200611,7,300,0,上海市
690,1,666,0,17,1,20200612,7,300,0,上海市
691,1,666,0,18,1,20200613,7,300,0,上海市
692,1,667,1,18,0,20200614,7,300,0,上海市
695,3,667,0,21,3,20200615,7,300,0,上海市
695,0,667,0,21,0,20200616,7,300,0,上海市
697,2,668,1,22,1,20200617,7,300,0,上海市
697,0,668,0,22,0,20200618,7,300,0,上海市
698,1,668,0,23,1,20200619,7,300,0,上海市
698,0,668,0,23,0,20200620,7,300,0,上海市
701,3,668,0,26,3,20200621,7,300,0,上海市
701,0,669,1,25,-1,20200622,7,300,0,上海市
703,2,669,0,27,2,20200623,7,300,0,上海市
703,0,670,1,26,-1,20200624,7,300,0,上海市
705,2,672,2,26,0,20200625,7,300,0,上海市
706,1,674,2,25,-1,20200626,7,300,0,上海市
707,1,675,1,25,0,20200627,7,300,0,上海市
708,1,675,0,26,1,20200628,7,300,0,上海市
712,4,675,0,30,4,20200629,7,300,0,上海市
712,0,675,0,30,0,20200630,7,300,0,上海市
713,1,677,2,29,-1,20200701,7,300,0,上海市
714,1,678,1,29,0,20200702,7,300,0,上海市
715,1,681,3,27,-2,20200703,7,300,0,上海市
716,1,681,0,28,1,20200704,7,300,0,上海市
716,0,681,0,28,0,20200705,7,300,0,上海市
718,2,685,4,26,-2,20200706,7,300,0,上海市
718,0,688,3,23,-3,20200707,7,300,0,上海市
721,3,689,1,25,2,20200708,7,300,0,上海市
722,1,689,0,26,1,20200709,7,300,0,上海市
722,0,689,0,26,0,20200710,7,300,0,上海市
724,2,689,0,28,2,20200711,7,300,0,上海市
725,1,689,0,29,1,20200712,7,300,0,上海市
728,3,690,1,31,2,20200713,7,300,0,上海市
731,3,690,0,34,3,20200714,7,300,0,上海市
732,1,691,1,34,0,20200715,7,300,0,上海市
733,1,699,8,27,-7,20200716,7,300,0,上海市
733,0,699,0,27,0,20200717,7,300,0,上海市
733,0,701,2,25,-2,20200718,7,300,0,上海市
733,0,707,6,19,-6,20200719,7,300,0,上海市
735,2,708,1,20,1,20200720,7,393,93,上海市
738,3,711,3,20,0,20200722,7,393,0,上海市
741,3,712,1,22,2,20200724,7,393,0,上海市
741,0,716,4,18,-4,20200725,7,393,0,上海市
741,0,717,1,17,-1,20200726,7,393,0,上海市
743,2,718,1,18,1,20200727,7,393,0,上海市
744,1,720,2,17,-1,20200728,7,393,0,上海市
744,0,720,0,17,0,20200729,7,393,0,上海市
744,0,720,0,17,0,20200730,7,393,0,上海市
748,4,724,4,17,0,20200731,7,393,0,上海市
749,1,725,1,17,0,20200801,7,393,0,上海市
749,0,725,0,17,0,20200802,7,393,0,上海市
750,1,727,2,16,-1,20200803,7,393,0,上海市
752,2,727,0,18,2,20200804,7,393,0,上海市
764,12,728,1,29,11,20200806,7,393,0,上海市
766,2,729,1,30,1,20200807,7,393,0,上海市
768,2,730,1,31,1,20200808,7,393,0,上海市
786,18,731,1,48,17,20200809,7,393,0,上海市
794,8,734,3,53,5,20200810,7,393,0,上海市
800,6,737,3,56,3,20200812,7,393,0,上海市
816,16,739,2,70,14,20200813,7,393,0,上海市
820,4,740,1,73,3,20200814,7,393,0,上海市
825,5,745,5,73,0,20200815,7,393,0,上海市
828,3,749,4,72,-1,20200816,7,393,0,上海市
842,14,752,3,83,11,20200817,7,393,0,上海市
850,8,754,2,89,6,20200818,7,393,0,上海市
862,12,777,23,78,-11,20200820,7,393,0,上海市
875,13,783,6,85,7,20200821,7,393,0,上海市
875,0,786,3,82,-3,20200822,7,393,0,上海市
880,5,796,10,77,-5,20200823,7,393,0,上海市
882,2,799,3,76,-1,20200824,7,393,0,上海市
886,4,805,6,74,-2,20200825,7,393,0,上海市
888,2,807,2,74,0,20200826,7,393,0,上海市
891,3,819,12,65,-9,20200827,7,393,0,上海市
894,3,826,7,61,-4,20200828,7,393,0,上海市
897,3,829,3,61,0,20200829,7,393,0,上海市
903,6,840,11,56,-5,20200830,7,393,0,上海市
904,1,840,0,57,1,20200831,7,393,0,上海市
908,4,842,2,59,2,20200901,7,393,0,上海市
908,0,849,7,52,-7,20200902,7,393,0,上海市
913,5,854,5,52,0,20200903,7,393,0,上海市
916,3,860,6,49,-3,20200904,7,393,0,上海市
918,2,866,6,45,-4,20200905,7,393,0,上海市
922,4,869,3,46,1,20200906,7,393,0,上海市
922,0,872,3,43,-3,20200907,7,393,0,上海市
929,7,877,5,45,2,20200909,7,393,0,上海市
937,8,887,10,43,-2,20200910,7,393,0,上海市
939,2,887,0,45,2,20200911,7,393,0,上海市
947,8,897,10,43,-2,20200913,7,393,0,上海市
948,1,900,3,41,-2,20200914,7,393,0,上海市
950,2,904,4,39,-2,20200915,7,393,0,上海市
972,22,916,12,49,10,20200919,7,393,0,上海市
974,2,919,3,48,-1,20200920,7,393,0,上海市
975,1,923,4,45,-3,20200921,7,393,0,上海市
975,0,923,0,45,0,20200922,7,393,0,上海市
977,2,926,3,44,-1,20200923,7,393,0,上海市
981,4,928,2,46,2,20200924,7,393,0,上海市
981,0,932,4,42,-4,20200925,7,393,0,上海市
982,1,934,2,41,-1,20200926,7,393,0,上海市
992,10,936,2,49,8,20200927,7,393,0,上海市
997,5,939,3,51,2,20200928,7,393,0,上海市
999,2,942,3,50,-1,20200929,7,393,0,上海市
1007,8,950,8,50,0,20201001,7,393,0,上海市
1011,4,953,3,51,1,20201002,7,393,0,上海市
1012,1,955,2,50,-1,20201003,7,393,0,上海市
1022,10,957,2,58,8,20201004,7,393,0,上海市
1024,2,958,1,59,1,20201005,7,393,0,上海市
1025,1,960,2,58,-1,20201006,7,393,0,上海市
1030,5,966,6,57,-1,20201007,7,393,0,上海市
1036,6,971,5,58,1,20201008,7,393,0,上海市
1038,2,976,5,55,-3,20201009,7,393,0,上海市
1048,10,980,4,61,6,20201010,7,393,0,上海市
1053,5,981,1,65,4,20201011,7,393,0,上海市
1056,3,985,4,64,-1,20201012,7,393,0,上海市
1061,5,988,3,66,2,20201013,7,393,0,上海市
1064,3,993,5,64,-2,20201014,7,393,0,上海市
1075,11,996,3,72,8,20201015,7,393,0,上海市
1080,5,997,1,76,4,20201016,7,393,0,上海市
1085,5,1003,6,75,-1,20201017,7,393,0,上海市
1090,5,1011,8,72,-3,20201018,7,393,0,上海市
1095,5,1013,2,75,3,20201019,7,393,0,上海市
1097,2,1021,8,69,-6,20201020,7,393,0,上海市
1105,8,1026,5,72,3,20201021,7,393,0,上海市
1114,9,1028,2,79,7,20201022,7,393,0,上海市
1123,9,1031,3,85,6,20201023,7,393,0,上海市
1128,5,1034,3,87,2,20201024,7,393,0,上海市
1139,11,1045,11,87,0,20201025,7,393,0,上海市
1142,3,1046,1,89,2,20201026,7,393,0,上海市
1149,7,1048,2,94,5,20201027,7,393,0,上海市
1155,6,1049,1,99,5,20201028,7,393,0,上海市
1176,21,1067,18,102,3,20201030,7,393,0,上海市
1181,5,1074,7,100,-2,20201031,7,393,0,上海市
1187,6,1085,11,95,-5,20201101,7,393,0,上海市
1196,9,1096,11,93,-2,20201102,7,393,0,上海市
1200,4,1101,5,92,-1,20201103,7,393,0,上海市
1208,8,1111,10,90,-2,20201104,7,393,0,上海市
1223,15,1116,5,100,10,20201105,7,393,0,上海市
1234,11,1122,6,105,5,20201106,7,393,0,上海市
1254,20,1143,21,104,-1,20201108,7,393,0,上海市
1259,5,1151,8,101,-3,20201109,7,393,0,上海市
1264,5,1154,3,103,2,20201110,7,393,0,上海市
1268,4,1157,3,104,1,20201111,7,393,0,上海市
1271,3,1164,7,100,-4,20201112,7,393,0,上海市
1277,6,1174,10,96,-4,20201114,7,393,0,上海市
1277,0,1183,9,87,-9,20201115,7,393,0,上海市
1285,8,1207,24,71,-16,20201117,7,393,0,上海市
1286,1,1215,8,64,-7,20201118,7,393,0,上海市
1290,4,1223,8,60,-4,20201119,7,393,0,上海市
1301,11,1231,8,63,3,20201120,7,393,0,上海市
1305,4,1233,2,65,2,20201121,7,393,0,上海市
1308,3,1236,3,65,0,20201122,7,393,0,上海市
1312,4,1242,6,63,-2,20201123,7,393,0,上海市
1314,2,1249,7,58,-5,20201124,7,393,0,上海市
7,7,0,0,7,7,20200122,0,0,0,四川省
15,8,0,0,15,8,20200123,0,0,0,四川省
28,13,0,0,28,13,20200124,0,0,0,四川省
44,16,0,0,44,16,20200125,0,0,0,四川省
69,25,0,0,69,25,20200126,0,0,0,四川省
90,21,0,0,90,21,20200127,0,0,0,四川省
108,18,0,0,108,18,20200128,0,0,0,四川省
142,34,1,1,140,32,20200129,1,0,0,四川省
177,35,1,0,175,35,20200130,1,0,0,四川省
207,30,3,2,203,28,20200131,1,0,0,四川省
231,24,3,0,227,24,20200201,1,0,0,四川省
254,23,12,9,241,14,20200202,1,0,0,四川省
282,28,14,2,267,26,20200203,1,0,0,四川省
301,19,23,9,277,10,20200204,1,0,0,四川省
321,20,27,4,293,16,20200205,1,0,0,四川省
344,23,37,10,306,13,20200206,1,0,0,四川省
363,19,50,13,312,6,20200207,1,0,0,四川省
386,23,60,10,325,13,20200208,1,0,0,四川省
405,19,76,16,328,3,20200209,1,0,0,四川省
417,12,82,6,334,6,20200210,1,0,0,四川省
436,19,85,3,350,16,20200211,1,0,0,四川省
451,15,93,8,357,7,20200212,1,0,0,四川省
463,12,105,12,357,0,20200213,1,0,0,四川省
470,7,115,10,354,-3,20200214,1,0,0,四川省
481,11,127,12,351,-3,20200215,3,0,0,四川省
495,14,136,9,356,5,20200216,3,0,0,四川省
508,13,163,27,342,-14,20200217,3,0,0,四川省
514,6,177,14,334,-8,20200218,3,0,0,四川省
520,6,198,21,319,-15,20200219,3,0,0,四川省
525,5,222,24,300,-19,20200220,3,0,0,四川省
526,1,242,20,281,-19,20200221,3,0,0,四川省
526,0,256,14,267,-14,20200222,3,0,0,四川省
527,1,263,7,261,-6,20200223,3,0,0,四川省
529,2,278,15,248,-13,20200224,3,0,0,四川省
531,2,292,14,236,-12,20200225,3,0,0,四川省
534,3,310,18,221,-15,20200226,3,0,0,四川省
538,4,326,16,209,-12,20200227,3,0,0,四川省
538,0,350,24,185,-24,20200228,3,0,0,四川省
538,0,363,13,172,-13,20200229,3,0,0,四川省
538,0,378,15,157,-15,20200301,3,0,0,四川省
538,0,389,11,146,-11,20200302,3,0,0,四川省
538,0,400,11,135,-11,20200303,3,0,0,四川省
539,1,418,18,118,-17,20200304,3,0,0,四川省
539,0,428,10,108,-10,20200305,3,0,0,四川省
539,0,448,20,88,-20,20200306,3,0,0,四川省
539,0,457,9,79,-9,20200307,3,0,0,四川省
539,0,465,8,71,-8,20200308,3,0,0,四川省
539,0,470,5,66,-5,20200309,3,0,0,四川省
539,0,484,14,52,-14,20200310,3,0,0,四川省
539,0,494,10,42,-10,20200311,3,0,0,四川省
539,0,500,6,36,-6,20200312,3,0,0,四川省
539,0,510,10,26,-10,20200313,3,0,0,四川省
539,0,515,5,21,-5,20200314,3,0,0,四川省
539,0,516,1,20,-1,20200315,3,0,0,四川省
539,0,520,4,16,-4,20200316,3,0,0,四川省
540,1,525,5,12,-4,20200317,3,0,0,四川省
540,0,531,6,6,-6,20200318,3,0,0,四川省
541,1,536,5,2,-4,20200319,3,0,0,四川省
542,1,536,0,3,1,20200320,3,0,0,四川省
543,1,536,0,4,1,20200321,3,0,0,四川省
543,0,536,0,4,0,20200322,3,0,0,四川省
545,2,536,0,6,2,20200323,3,0,0,四川省
547,2,536,0,8,2,20200324,3,2,2,四川省
547,0,536,0,8,0,20200325,3,2,0,四川省
548,1,536,0,9,1,20200326,3,2,0,四川省
548,0,536,0,9,0,20200327,3,2,0,四川省
550,2,536,0,11,2,20200328,3,2,0,四川省
550,0,536,0,11,0,20200329,3,11,9,四川省
550,0,536,0,11,0,20200330,3,11,0,四川省
552,2,536,0,13,2,20200331,3,13,2,四川省
554,2,537,1,14,1,20200401,3,13,0,四川省
555,1,537,0,15,1,20200402,3,0,-13,四川省
557,2,538,1,16,1,20200403,3,0,0,四川省
558,1,539,1,16,0,20200404,3,13,13,四川省
559,1,540,1,16,0,20200405,3,13,0,四川省
560,1,541,1,16,0,20200406,3,13,0,四川省
560,0,541,0,16,0,20200407,3,0,-13,四川省
560,0,541,0,16,0,20200408,3,0,0,四川省
560,0,546,5,11,-5,20200409,3,13,13,四川省
560,0,547,1,10,-1,20200410,3,13,0,四川省
560,0,547,0,10,0,20200411,3,13,0,四川省
560,0,548,1,9,-1,20200412,3,13,0,四川省
560,0,548,0,9,0,20200413,3,13,0,四川省
560,0,550,2,7,-2,20200414,3,13,0,四川省
560,0,552,2,5,-2,20200415,3,13,0,四川省
560,0,552,0,5,0,20200416,3,13,0,四川省
561,1,553,1,5,0,20200417,3,13,0,四川省
561,0,554,1,4,-1,20200418,3,13,0,四川省
561,0,554,0,4,0,20200419,3,13,0,四川省
561,0,554,0,4,0,20200420,3,13,0,四川省
561,0,556,2,2,-2,20200421,3,13,0,四川省
561,0,557,1,1,-1,20200422,3,13,0,四川省
561,0,558,1,0,-1,20200423,3,13,0,四川省
561,0,558,0,0,0,20200424,3,13,0,四川省
561,0,558,0,0,0,20200425,3,13,0,四川省
561,0,558,0,0,0,20200426,3,13,0,四川省
561,0,558,0,0,0,20200427,3,13,0,四川省
561,0,558,0,0,0,20200428,3,13,0,四川省
561,0,558,0,0,0,20200429,3,13,0,四川省
561,0,558,0,0,0,20200430,3,13,0,四川省
561,0,558,0,0,0,20200501,3,13,0,四川省
561,0,558,0,0,0,20200502,3,13,0,四川省
561,0,558,0,0,0,20200503,3,13,0,四川省
561,0,558,0,0,0,20200504,3,13,0,四川省
561,0,558,0,0,0,20200505,3,13,0,四川省
561,0,558,0,0,0,20200506,3,13,0,四川省
561,0,558,0,0,0,20200507,3,13,0,四川省
561,0,558,0,0,0,20200508,3,13,0,四川省
561,0,558,0,0,0,20200509,3,13,0,四川省
561,0,558,0,0,0,20200510,3,13,0,四川省
561,0,558,0,0,0,20200511,3,13,0,四川省
561,0,558,0,0,0,20200512,3,13,0,四川省
561,0,558,0,0,0,20200513,3,13,0,四川省
561,0,558,0,0,0,20200514,3,13,0,四川省
561,0,558,0,0,0,20200515,3,13,0,四川省
561,0,558,0,0,0,20200516,3,13,0,四川省
561,0,558,0,0,0,20200517,3,13,0,四川省
561,0,558,0,0,0,20200518,3,13,0,四川省
561,0,558,0,0,0,20200519,3,13,0,四川省
561,0,558,0,0,0,20200520,3,13,0,四川省
563,2,558,0,2,2,20200521,3,13,0,四川省
563,0,558,0,2,0,20200522,3,13,0,四川省
563,0,558,0,2,0,20200523,3,13,0,四川省
564,1,558,0,3,1,20200524,3,13,0,四川省
564,0,558,0,3,0,20200525,3,13,0,四川省
564,0,558,0,3,0,20200526,3,13,0,四川省
564,0,558,0,3,0,20200527,3,13,0,四川省
564,0,558,0,3,0,20200528,3,13,0,四川省
564,0,558,0,3,0,20200529,3,13,0,四川省
564,0,558,0,3,0,20200530,3,13,0,四川省
575,11,558,0,14,11,20200531,3,13,0,四川省
577,2,558,0,16,2,20200601,3,13,0,四川省
577,0,558,0,16,0,20200602,3,13,0,四川省
577,0,558,0,16,0,20200603,3,13,0,四川省
578,1,558,0,17,1,20200604,3,13,0,四川省
578,0,558,0,17,0,20200605,3,13,0,四川省
578,0,558,0,17,0,20200606,3,13,0,四川省
581,3,558,0,20,3,20200607,3,13,0,四川省
582,1,558,0,21,1,20200608,3,13,0,四川省
582,0,558,0,21,0,20200609,3,13,0,四川省
582,0,560,2,19,-2,20200610,3,13,0,四川省
582,0,561,1,18,-1,20200611,3,13,0,四川省
583,1,562,1,18,0,20200612,3,13,0,四川省
583,0,563,1,17,-1,20200613,3,13,0,四川省
587,4,563,0,21,4,20200614,3,13,0,四川省
588,1,564,1,21,0,20200615,3,13,0,四川省
589,1,565,1,21,0,20200616,3,13,0,四川省
589,0,567,2,19,-2,20200617,3,13,0,四川省
589,0,569,2,17,-2,20200618,3,13,0,四川省
589,0,570,1,16,-1,20200619,3,13,0,四川省
589,0,570,0,16,0,20200620,3,13,0,四川省
589,0,570,0,16,0,20200621,3,13,0,四川省
589,0,572,2,14,-2,20200622,3,13,0,四川省
589,0,573,1,13,-1,20200623,3,13,0,四川省
589,0,575,2,11,-2,20200624,3,13,0,四川省
589,0,575,0,11,0,20200625,3,13,0,四川省
589,0,575,0,11,0,20200626,3,13,0,四川省
589,0,575,0,11,0,20200627,3,13,0,四川省
592,3,577,2,12,1,20200628,3,13,0,四川省
595,3,578,1,14,2,20200629,3,13,0,四川省
595,0,580,2,12,-2,20200630,3,13,0,四川省
